dt,chid,shop_tag,txn_cnt,txn_amt,domestic_offline_cnt,domestic_online_cnt,overseas_offline_cnt,overseas_online_cnt,domestic_offline_amt_pct,domestic_online_amt_pct,overseas_offline_amt_pct,overseas_online_amt_pct,card_1_txn_cnt,card_2_txn_cnt,card_3_txn_cnt,card_4_txn_cnt,card_5_txn_cnt,card_6_txn_cnt,card_7_txn_cnt,card_8_txn_cnt,card_9_txn_cnt,card_10_txn_cnt,card_11_txn_cnt,card_12_txn_cnt,card_13_txn_cnt,card_14_txn_cnt,card_other_txn_cnt,card_1_txn_amt_pct,card_2_txn_amt_pct,card_3_txn_amt_pct,card_4_txn_amt_pct,card_5_txn_amt_pct,card_6_txn_amt_pct,card_7_txn_amt_pct,card_8_txn_amt_pct,card_9_txn_amt_pct,card_10_txn_amt_pct,card_11_txn_amt_pct,card_12_txn_amt_pct,card_13_txn_amt_pct,card_14_txn_amt_pct,card_other_txn_amt_pct,masts,educd,trdtp,naty,poscd,cuorg,slam,gender_code,age,primary_card
16,10000095,10,1,10887.935106551307,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,15.0,1.0,99.0,30.0,,0.0,3.0,0
16,10000095,12,1,9627.458306851688,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,15.0,1.0,99.0,30.0,,0.0,3.0,0
16,10000095,19,1,13325.740065938142,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,15.0,1.0,99.0,30.0,,0.0,3.0,0
16,10000095,other,2,9840.190092106632,1,0,0,1,0.04,0.0,0.0,0.96,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,4.0,15.0,1.0,99.0,30.0,,0.0,3.0,0
16,10000095,31,1,10239.050096602268,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,15.0,1.0,99.0,30.0,,0.0,3.0,0
16,10000173,15,2,8289.431891061617,1,1,0,0,0.06,0.94,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,15.0,1.0,2.0,30.0,68561.17912090787,0.0,3.0,1
16,10000173,36,12,8183.095258990017,0,12,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,15.0,1.0,2.0,30.0,68561.17912090787,0.0,3.0,1
16,10000050,2,2,14813.213365290618,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,15.0,1.0,99.0,30.0,48209.277501470475,0.0,6.0,1
16,10000050,19,1,10830.618813886775,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,15.0,1.0,99.0,30.0,48209.277501470475,0.0,6.0,1
16,10000050,25,1,6042.999970942087,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,15.0,1.0,99.0,30.0,48209.277501470475,0.0,6.0,1
16,10000050,37,15,14352.35441176816,15,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,15.0,1.0,99.0,30.0,48209.277501470475,0.0,6.0,1
16,10000001,26,1,1552.638708054344,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,11.0,1.0,3.0,30.0,62730.80629665682,0.0,5.0,1
16,10000001,34,1,22327.04157884953,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,11.0,1.0,3.0,30.0,62730.80629665682,0.0,5.0,1
16,10000001,37,2,6032.279687910015,2,0,0,0,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,11.0,1.0,3.0,30.0,62730.80629665682,0.0,5.0,1
16,10000001,39,2,17597.544259626662,2,0,0,0,1.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,11.0,1.0,3.0,30.0,62730.80629665682,0.0,5.0,1
16,10000001,42,1,14317.56365719608,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,11.0,1.0,3.0,30.0,62730.80629665682,0.0,5.0,1
16,10000001,48,2,9186.563374111103,2,0,0,0,1.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,11.0,1.0,3.0,30.0,62730.80629665682,0.0,5.0,1
16,10000074,37,1,8998.361271725438,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,15.0,1.0,99.0,30.0,117920.30569522803,0.0,6.0,1
16,10000022,12,1,8746.02341404911,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,15.0,1.0,99.0,30.0,62730.80629665682,0.0,4.0,1
16,10000022,22,1,7794.934155804606,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,15.0,1.0,99.0,30.0,62730.80629665682,0.0,4.0,1
16,10000022,25,1,7945.887166299911,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,15.0,1.0,99.0,30.0,62730.80629665682,0.0,4.0,1
16,10000047,25,1,5773.036484659378,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,99.0,30.0,109146.45590067771,0.0,5.0,1
16,10000047,other,1,5773.036484659378,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,99.0,30.0,109146.45590067771,0.0,5.0,1
16,10000047,36,1,5773.036484659378,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,99.0,30.0,109146.45590067771,0.0,5.0,1
16,10000084,2,2,4856.202933936447,2,0,0,0,1.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,2.0,6.0,30.0,33915.61385421053,0.0,3.0,1
16,10000084,10,1,2455.100779277864,0,1,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,2.0,6.0,30.0,33915.61385421053,0.0,3.0,1
16,10000084,12,1,8012.547052343539,0,1,0,0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,2.0,6.0,30.0,33915.61385421053,0.0,3.0,1
16,10000084,15,5,8060.219160203428,5,0,0,0,1.0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,2.0,6.0,30.0,33915.61385421053,0.0,3.0,1
16,10000084,19,1,4451.143590809165,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,2.0,6.0,30.0,33915.61385421053,0.0,3.0,1
16,10000084,25,3,7748.85962734115,3,0,0,0,1.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,2.0,6.0,30.0,33915.61385421053,0.0,3.0,1
16,10000084,26,1,10859.332316344231,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,2.0,6.0,30.0,33915.61385421053,0.0,3.0,1
16,10000084,36,15,6730.900278560927,0,15,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,2.0,6.0,30.0,33915.61385421053,0.0,3.0,1
16,10000084,37,6,6674.712292220277,6,0,0,0,1.0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,2.0,6.0,30.0,33915.61385421053,0.0,3.0,1
16,10000054,2,1,6651.116445528696,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,99.0,30.0,75791.33793546204,0.0,3.0,1
16,10000054,10,2,12384.293203017409,0,0,0,2,0.0,0.0,0.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,99.0,30.0,75791.33793546204,0.0,3.0,1
16,10000134,48,2,10581.921655488184,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,1.0,1.0,30.0,68561.17912090787,1.0,3.0,1
16,10000055,42,1,19111.44859502653,0,1,0,0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,15.0,1.0,99.0,30.0,131392.6099573512,0.0,4.0,1
16,10000179,10,1,1844.6434441307263,0,0,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,15.0,1.0,2.0,30.0,46406.36452590174,0.0,4.0,1
16,10000172,7,1,6408.869088585211,0,1,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,1.0,3.0,30.0,,0.0,2.0,0
16,10000172,10,1,3629.935344481769,0,0,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,1.0,3.0,30.0,,0.0,2.0,0
16,10000172,12,1,5480.16871438,0,1,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,1.0,3.0,30.0,,0.0,2.0,0
16,10000172,15,1,2740.1700352051603,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,1.0,3.0,30.0,,0.0,2.0,0
16,10000172,19,1,10849.77350488567,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,1.0,3.0,30.0,,0.0,2.0,0
16,10000172,other,1,2740.1700352051603,0,0,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,1.0,3.0,30.0,,0.0,2.0,0
16,10000172,36,15,6841.462210400759,0,15,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,1.0,3.0,30.0,,0.0,2.0,0
16,10000172,48,1,11939.746283791083,0,1,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,1.0,3.0,30.0,,0.0,2.0,0
16,10000145,15,1,9186.563374111103,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,1.0,2.0,30.0,99935.98439616805,1.0,4.0,1
16,10000145,36,1,5773.036484659378,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,1.0,2.0,30.0,99935.98439616805,1.0,4.0,1
16,10000145,37,1,8520.313371703733,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,1.0,2.0,30.0,99935.98439616805,1.0,4.0,1
16,10000172,2,2,27467.49955090522,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,1.0,3.0,30.0,,0.0,2.0,0
16,10000016,15,1,5829.416512303507,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,1.0,2.0,30.0,99935.98439616805,0.0,4.0,1
16,10000016,37,1,1163.182459793661,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,1.0,2.0,30.0,99935.98439616805,0.0,4.0,1
16,10000099,36,10,8442.046878121377,1,9,0,0,0.45,0.55,0.0,0.0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0.21,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,2.0,3.0,8.0,1.0,2.0,30.0,74152.14101184969,1.0,3.0,1
16,10000099,37,3,8060.219160203428,0,3,0,0,0.0,1.0,0.0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.35,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,1.0,2.0,30.0,74152.14101184969,1.0,3.0,1
16,10000052,45,3,11621.99988019032,3,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,15.0,1.0,1.0,30.0,,1.0,6.0,0
16,10000125,32,1,12984.127628948776,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,2.0,30.0,53339.928323133274,1.0,4.0,1
16,10000125,45,2,2440.7623799289095,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,2.0,30.0,53339.928323133274,1.0,4.0,1
16,10000192,2,1,7370.0983824017,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,1.0,99.0,30.0,104085.00811123782,0.0,5.0,1
16,10000192,10,1,26534.51842107197,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,1.0,99.0,30.0,104085.00811123782,0.0,5.0,1
16,10000192,15,1,4458.891790462788,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,1.0,99.0,30.0,104085.00811123782,0.0,5.0,1
16,10000192,33,2,8019.90666639303,1,1,0,0,0.5,0.5,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,1.0,99.0,30.0,104085.00811123782,0.0,5.0,1
16,10000192,34,1,26340.990090645137,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,1.0,99.0,30.0,104085.00811123782,0.0,5.0,1
16,10000192,39,1,9906.009736150934,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,1.0,99.0,30.0,104085.00811123782,0.0,5.0,1
16,10000192,40,2,11222.915761608241,2,0,0,0,1.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,1.0,99.0,30.0,104085.00811123782,0.0,5.0,1
16,10000192,43,1,13425.711023312877,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,1.0,99.0,30.0,104085.00811123782,0.0,5.0,1
16,10000192,46,1,4451.143590809165,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,1.0,99.0,30.0,104085.00811123782,0.0,5.0,1
16,10000192,48,2,7544.737501631325,0,2,0,0,0.0,1.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,1.0,99.0,30.0,104085.00811123782,0.0,5.0,1
16,10000007,37,1,4033.4082873577154,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,1.0,8.0,30.0,72218.71350001734,0.0,5.0,1
16,10000067,36,24,12154.926412816343,0,24,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,3.0,30.0,95982.82296681378,1.0,3.0,1
16,10000067,43,1,13848.270935763678,0,1,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,3.0,30.0,95982.82296681378,1.0,3.0,1
16,10000067,45,4,12551.78019345485,4,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,2.0,3.0,3.0,1.0,3.0,30.0,95982.82296681378,1.0,3.0,1
16,10000087,other,1,7086.306125265921,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,15.0,1.0,6.0,30.0,53339.928323133274,0.0,5.0,1
16,10000087,37,1,9048.263475366257,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,15.0,1.0,6.0,30.0,53339.928323133274,0.0,5.0,1
16,10000069,37,3,12077.707426134364,3,0,0,0,1.0,0.0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,15.0,1.0,6.0,30.0,52676.553881561726,1.0,4.0,1
16,10000069,45,1,6684.1200572633725,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,15.0,1.0,6.0,30.0,52676.553881561726,1.0,4.0,1
16,10000013,2,1,4177.897564093624,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,1.0,3.0,30.0,69978.87919277033,0.0,4.0,1
16,10000013,37,1,6148.896045761627,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,1.0,3.0,30.0,69978.87919277033,0.0,4.0,1
16,10000065,39,1,15509.771184253745,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,11.0,1.0,2.0,30.0,87397.10150345934,1.0,4.0,1
